region_id,region_name,state_name,cbsa_code,cbsa_title,match_score,match_method,needs_review
394646,"Green Bay, WI",WI,24580,"Green Bay, WI",100,city+state_fuzzy,False
394741,"Kennewick, WA",WA,28420,"Kennewick-Richland, WA",100,city+state_fuzzy,False
753875,"Crestview, FL",FL,18880,"Crestview-Fort Walton Beach-Destin, FL",100,city+state_fuzzy,False
394555,"Eau Claire, WI",WI,20740,"Eau Claire, WI",100,city+state_fuzzy,False
394306,"Albany, GA",GA,10500,"Albany, GA",100,city+state_fuzzy,False
395152,"Texarkana, TX",TX,45500,"Texarkana, TX-AR",100,city+state_fuzzy,False
394668,"Harrisonburg, VA",VA,25500,"Harrisonburg, VA",100,city+state_fuzzy,False
394307,"Albany, OR",OR,10540,"Albany, OR",100,city+state_fuzzy,False
753890,"Holland, MI",MI,26090,"Holland, MI",100,city+state_fuzzy,False
394867,"Missoula, MT",MT,33540,"Missoula, MT",100,city+state_fuzzy,False
394709,"Ithaca, NY",NY,27060,"Ithaca, NY",100,city+state_fuzzy,False
394302,"Adrian, MI",MI,10300,"Adrian, MI",100,city+state_fuzzy,False
394913,"New York, NY",NY,35620,"New York-Newark-Jersey City, NY-NJ",100,city+state_fuzzy,False
394463,"Chicago, IL",IL,16980,"Chicago-Naperville-Elgin, IL-IN",100,city+state_fuzzy,False
394692,"Houston, TX",TX,26420,"Houston-Pasadena-The Woodlands, TX",100,city+state_fuzzy,False
395209,"Washington, DC",VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",100,city+state_fuzzy,False
395059,"San Jose, CA",CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",100,city+state_fuzzy,False
394415,"Bridgeport, CT",CT,14860,"Bridgeport-Stamford-Danbury, CT",100,city+state_fuzzy,False
394931,"Ogden, UT",UT,36260,"Ogden, UT",100,city+state_fuzzy,False
394549,"Durham, NC",NC,20500,"Durham-Chapel Hill, NC",100,city+state_fuzzy,False
394957,"Palm Bay, FL",FL,37340,"Palm Bay-Melbourne-Titusville, FL",100,city+state_fuzzy,False
395113,"Spokane, WA",WA,44060,"Spokane-Spokane Valley, WA",100,city+state_fuzzy,False
395068,"Santa Rosa, CA",CA,42220,"Santa Rosa-Petaluma, CA",100,city+state_fuzzy,False
394405,"Boulder, CO",CO,14500,"Boulder, CO",100,city+state_fuzzy,False
394851,"Merced, CA",CA,32900,"Merced, CA",100,city+state_fuzzy,False
394572,"Erie, PA",PA,21500,"Erie, PA",100,city+state_fuzzy,False
394483,"College Station, TX",TX,17780,"College Station-Bryan, TX",100,city+state_fuzzy,False
395161,"Topeka, KS",KS,45820,"Topeka, KS",100,city+state_fuzzy,False
394763,"Lake Charles, LA",LA,29340,"Lake Charles, LA",100,city+state_fuzzy,False
395114,"Springfield, IL",IL,44100,"Springfield, IL",100,city+state_fuzzy,False
394872,"Monroe, LA",LA,33740,"Monroe, LA",100,city+state_fuzzy,False
394480,"Coeur d'Alene, ID",ID,17660,"Coeur d'Alene, ID",100,city+state_fuzzy,False
394710,"Jackson, MI",MI,27100,"Jackson, MI",100,city+state_fuzzy,False
395079,"Sebastian, FL",FL,42680,"Sebastian-Vero Beach-West Vero Corridor, FL",100,city+state_fuzzy,False
394685,"Homosassa Springs, FL",FL,26140,"Homosassa Springs, FL",100,city+state_fuzzy,False
395168,"Tullahoma, TN",TN,46100,"Tullahoma-Manchester, TN",100,city+state_fuzzy,False
394530,"Denver, CO",CO,19740,"Denver-Aurora-Centennial, CO",100,city+state_fuzzy,False
394735,"Kansas City, MO",MO,28140,"Kansas City, MO-KS",100,city+state_fuzzy,False
395194,"Virginia Beach, VA",VA,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",100,city+state_fuzzy,False
395053,"Salt Lake City, UT",UT,41620,"Salt Lake City-Murray, UT",100,city+state_fuzzy,False
394669,"Hartford, CT",CT,25540,"Hartford-West Hartford-East Hartford, CT",100,city+state_fuzzy,False
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",100,city+state_fuzzy,False
395238,"Worcester, MA",MA,49340,"Worcester, MA",100,city+state_fuzzy,False
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",100,city+state_fuzzy,False
394766,"Lakeland, FL",FL,29460,"Lakeland-Winter Haven, FL",100,city+state_fuzzy,False
395050,"Salinas, CA",CA,41500,"Salinas, CA",100,city+state_fuzzy,False
395171,"Tuscaloosa, AL",AL,46220,"Tuscaloosa, AL",100,city+state_fuzzy,False
394464,"Chico, CA",CA,17020,"Chico, CA",100,city+state_fuzzy,False
394765,"Lake Havasu City, AZ",AZ,29420,"Lake Havasu City-Kingman, AZ",100,city+state_fuzzy,False
395118,"St. Cloud, MN",MN,41060,"St. Cloud, MN",100,city+state_fuzzy,False
394729,"Joplin, MO",MO,27900,"Joplin, MO-KS",100,city+state_fuzzy,False
394299,"Abilene, TX",TX,10180,"Abilene, TX",100,city+state_fuzzy,False
394917,"Niles, MI",MI,35660,"Niles, MI",100,city+state_fuzzy,False
394662,"Hanford, CA",CA,25260,"Hanford-Corcoran, CA",100,city+state_fuzzy,False
394723,"Jefferson City, MO",MO,27620,"Jefferson City, MO",100,city+state_fuzzy,False
395102,"Sioux City, IA",IA,43580,"Sioux City, IA-NE-SD",100,city+state_fuzzy,False
395000,"Pottsville, PA",PA,39060,"Pottsville, PA",100,city+state_fuzzy,False
394783,"Lebanon, PA",PA,30140,"Lebanon, PA",100,city+state_fuzzy,False
394900,"Napa, CA",CA,34900,"Napa, CA",100,city+state_fuzzy,False
394588,"Farmington, NM",NM,22140,"Farmington, NM",100,city+state_fuzzy,False
394857,"Michigan City, IN",IN,33140,"Michigan City-La Porte, IN",100,city+state_fuzzy,False
394689,"Hot Springs, AR",AR,26300,"Hot Springs, AR",100,city+state_fuzzy,False
394347,"Atlanta, GA",GA,12060,"Atlanta-Sandy Springs-Roswell, GA",100,city+state_fuzzy,False
395078,"Seattle, WA",WA,42660,"Seattle-Tacoma-Bellevue, WA",100,city+state_fuzzy,False
394640,"Grand Rapids, MI",MI,24340,"Grand Rapids-Wyoming-Kentwood, MI",100,city+state_fuzzy,False
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",100,city+state_fuzzy,False
394561,"El Paso, TX",TX,21340,"El Paso, TX",100,city+state_fuzzy,False
394486,"Columbia, SC",SC,17900,"Columbia, SC",100,city+state_fuzzy,False
394352,"Augusta, GA",GA,12260,"Augusta-Richmond County, GA-SC",100,city+state_fuzzy,False
394612,"Fort Wayne, IN",IN,23060,"Fort Wayne, IN",100,city+state_fuzzy,False
394327,"Anchorage, AK",AK,11260,"Anchorage, AK",100,city+state_fuzzy,False
394875,"Montgomery, AL",AL,33860,"Montgomery, AL",100,city+state_fuzzy,False
395146,"Tallahassee, FL",FL,45220,"Tallahassee, FL",100,city+state_fuzzy,False
394488,"Columbus, GA",GA,17980,"Columbus, GA-AL",100,city+state_fuzzy,False
395109,"Spartanburg, SC",SC,43900,"Spartanburg, SC",100,city+state_fuzzy,False
395229,"Wilmington, NC",NC,48900,"Wilmington, NC",100,city+state_fuzzy,False
394406,"Bowling Green, KY",KY,14540,"Bowling Green, KY",100,city+state_fuzzy,False
395007,"Pueblo, CO",CO,39380,"Pueblo, CO",100,city+state_fuzzy,False
394314,"Alexandria, LA",LA,10780,"Alexandria, LA",100,city+state_fuzzy,False
394595,"Flagstaff, AZ",AZ,22380,"Flagstaff, AZ",100,city+state_fuzzy,False
394515,"Dalton, GA",GA,19140,"Dalton, GA",100,city+state_fuzzy,False
394879,"Morgantown, WV",WV,34060,"Morgantown, WV",100,city+state_fuzzy,False
394474,"Cleveland, TN",TN,17420,"Cleveland, TN",100,city+state_fuzzy,False
394532,"Detroit, MI",MI,19820,"Detroit-Warren-Dearborn, MI",100,city+state_fuzzy,False
394714,"Jacksonville, FL",FL,27260,"Jacksonville, FL",100,city+state_fuzzy,False
394425,"Buffalo, NY",NY,15380,"Buffalo-Cheektowaga, NY",100,city+state_fuzzy,False
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",100,city+state_fuzzy,False
753906,"North Port, FL",FL,35840,"North Port-Bradenton-Sarasota, FL",100,city+state_fuzzy,False
394770,"Lansing, MI",MI,29620,"Lansing-East Lansing, MI",100,city+state_fuzzy,False
394792,"Lexington, KY",KY,30460,"Lexington-Fayette, KY",100,city+state_fuzzy,False
394995,"Port St. Lucie, FL",FL,38940,"Port St. Lucie, FL",100,city+state_fuzzy,False
394761,"Lafayette, LA",LA,29180,"Lafayette, LA",100,city+state_fuzzy,False
394471,"Clarksville, TN",TN,17300,"Clarksville, TN-KY",100,city+state_fuzzy,False
394579,"Evansville, IN",IN,21780,"Evansville, IN",100,city+state_fuzzy,False
395103,"Sioux Falls, SD",SD,43620,"Sioux Falls, SD-MN",100,city+state_fuzzy,False
395030,"Rochester, MN",MN,40340,"Rochester, MN",100,city+state_fuzzy,False
394380,"Bend, OR",OR,13460,"Bend, OR",100,city+state_fuzzy,False
395151,"Terre Haute, IN",IN,45460,"Terre Haute, IN",100,city+state_fuzzy,False
394671,"Hattiesburg, MS",MS,25620,"Hattiesburg, MS",100,city+state_fuzzy,False
394553,"East Stroudsburg, PA",PA,20700,"East Stroudsburg, PA",100,city+state_fuzzy,False
395170,"Tupelo, MS",MS,46180,"Tupelo, MS",100,city+state_fuzzy,False
394873,"Monroe, MI",MI,33780,"Monroe, MI",100,city+state_fuzzy,False
395223,"Wichita Falls, TX",TX,48660,"Wichita Falls, TX",100,city+state_fuzzy,False
395036,"Rocky Mount, NC",NC,40580,"Rocky Mount, NC",100,city+state_fuzzy,False
394780,"Lawton, OK",OK,30020,"Lawton, OK",100,city+state_fuzzy,False
394824,"Mansfield, OH",OH,31900,"Mansfield, OH",100,city+state_fuzzy,False
394804,"Longview, WA",WA,31020,"Longview-Kelso, WA",100,city+state_fuzzy,False
395222,"Whitewater, WI",WI,48580,"Whitewater-Elkhorn, WI",100,city+state_fuzzy,False
394524,"Decatur, IL",IL,19500,"Decatur, IL",100,city+state_fuzzy,False
394733,"Kalispell, MT",MT,28060,"Kalispell, MT",100,city+state_fuzzy,False
394492,"Columbus, OH",OH,18140,"Columbus, OH",100,city+state_fuzzy,False
394705,"Indianapolis, IN",IN,26900,"Indianapolis-Carmel-Greenwood, IN",100,city+state_fuzzy,False
394908,"New Haven, CT",CT,35300,"New Haven, CT",100,city+state_fuzzy,False
394304,"Akron, OH",OH,10420,"Akron, OH",100,city+state_fuzzy,False
394666,"Harrisburg, PA",PA,25420,"Harrisburg-Carlisle, PA",100,city+state_fuzzy,False
394768,"Lancaster, PA",PA,29540,"Lancaster, PA",100,city+state_fuzzy,False
394747,"Kingsport, TN",TN,28700,"Kingsport-Bristol, TN-VA",100,city+state_fuzzy,False
395061,"San Luis Obispo, CA",CA,42020,"San Luis Obispo-Paso Robles, CA",100,city+state_fuzzy,False
394924,"Norwich, CT",CT,35980,"Norwich-New London-Willimantic, CT",100,city+state_fuzzy,False
394772,"Laredo, TX",TX,29700,"Laredo, TX",100,city+state_fuzzy,False
394361,"Barnstable Town, MA",MA,12700,"Barnstable Town, MA",100,city+state_fuzzy,False
394681,"Hilton Head Island, SC",SC,25940,"Hilton Head Island-Bluffton-Port Royal, SC",100,city+state_fuzzy,False
394960,"Panama City, FL",FL,37460,"Panama City-Panama City Beach, FL",100,city+state_fuzzy,False
394712,"Jackson, TN",TN,27180,"Jackson, TN",100,city+state_fuzzy,False
394719,"Jamestown, NY",NY,27460,"Jamestown-Dunkirk, NY",100,city+state_fuzzy,False
395128,"Staunton, VA",VA,44420,"Staunton-Stuarts Draft, VA",100,city+state_fuzzy,False
395054,"San Angelo, TX",TX,41660,"San Angelo, TX",100,city+state_fuzzy,False
395218,"Wenatchee, WA",WA,48300,"Wenatchee-East Wenatchee, WA",100,city+state_fuzzy,False
394369,"Bay City, MI",MI,13020,"Bay City, MI",100,city+state_fuzzy,False
394599,"Fond du Lac, WI",WI,22540,"Fond du Lac, WI",100,city+state_fuzzy,False
394620,"Gadsden, AL",AL,23460,"Gadsden, AL",100,city+state_fuzzy,False
394794,"Lima, OH",OH,30620,"Lima, OH",100,city+state_fuzzy,False
395080,"Sebring, FL",FL,42700,"Sebring, FL",100,city+state_fuzzy,False
753899,"Los Angeles, CA",CA,31080,"Los Angeles-Long Beach-Anaheim, CA",100,city+state_fuzzy,False
394475,"Cleveland, OH",OH,17410,"Cleveland, OH",100,city+state_fuzzy,False
394357,"Bakersfield, CA",CA,12540,"Bakersfield-Delano, CA",100,city+state_fuzzy,False
394997,"Portland, ME",ME,38860,"Portland-South Portland, ME",100,city+state_fuzzy,False
394971,"Pensacola, FL",FL,37860,"Pensacola-Ferry Pass-Brent, FL",100,city+state_fuzzy,False
753917,"Santa Maria, CA",CA,42200,"Santa Maria-Santa Barbara, CA",100,city+state_fuzzy,False
394901,"Naples, FL",FL,34940,"Naples-Marco Island, FL",100,city+state_fuzzy,False
394412,"Bremerton, WA",WA,14740,"Bremerton-Silverdale-Port Orchard, WA",100,city+state_fuzzy,False
394459,"Charlottesville, VA",VA,16820,"Charlottesville, VA",100,city+state_fuzzy,False
394565,"Elkhart, IN",IN,21140,"Elkhart-Goshen, IN",100,city+state_fuzzy,False
394623,"Gainesville, GA",GA,23580,"Gainesville, GA",100,city+state_fuzzy,False
394559,"El Centro, CA",CA,20940,"El Centro, CA",100,city+state_fuzzy,False
394351,"Auburn, AL",AL,12220,"Auburn-Opelika, AL",100,city+state_fuzzy,False
395193,"Vineland, NJ",NJ,47220,"Vineland, NJ",100,city+state_fuzzy,False
394359,"Bangor, ME",ME,12620,"Bangor, ME",100,city+state_fuzzy,False
395182,"Valdosta, GA",GA,46660,"Valdosta, GA",100,city+state_fuzzy,False
394577,"Eureka, CA",CA,21700,"Eureka-Arcata, CA",100,city+state_fuzzy,False
394727,"Johnstown, PA",PA,27780,"Johnstown, PA",100,city+state_fuzzy,False
395153,"The Villages, FL",FL,48680,"Wildwood-The Villages, FL",100,city+state_fuzzy,False
394949,"Owensboro, KY",KY,36980,"Owensboro, KY",100,city+state_fuzzy,False
394495,"Cookeville, TN",TN,18260,"Cookeville, TN",100,city+state_fuzzy,False
394542,"Dubuque, IA",IA,20220,"Dubuque, IA",100,city+state_fuzzy,False
395025,"Riverside, CA",CA,40140,"Riverside-San Bernardino-Ontario, CA",100,city+state_fuzzy,False
395121,"St. Louis, MO",MO,41180,"St. Louis, MO-IL",100,city+state_fuzzy,False
394943,"Orlando, FL",FL,36740,"Orlando-Kissimmee-Sanford, FL",100,city+state_fuzzy,False
395045,"Sacramento, CA",CA,40900,"Sacramento-Roseville-Folsom, CA",100,city+state_fuzzy,False
394775,"Las Vegas, NV",NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",100,city+state_fuzzy,False
395031,"Rochester, NY",NY,40380,"Rochester, NY",100,city+state_fuzzy,False
753924,"Urban Honolulu, HI",HI,46520,"Urban Honolulu, HI",100,city+state_fuzzy,False
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",100,city+state_fuzzy,False
394820,"Manchester, NH",NH,31700,"Manchester-Nashua, NH",100,city+state_fuzzy,False
394596,"Flint, MI",MI,22420,"Flint, MI",100,city+state_fuzzy,False
395107,"South Bend, IN",IN,43780,"South Bend-Mishawaka, IN-MI",100,city+state_fuzzy,False
394543,"Duluth, MN",MN,20260,"Duluth, MN-WI",100,city+state_fuzzy,False
394348,"Atlantic City, NJ",NJ,12100,"Atlantic City-Hammonton, NJ",100,city+state_fuzzy,False
394323,"Amarillo, TX",TX,11100,"Amarillo, TX",100,city+state_fuzzy,False
394609,"Fort Smith, AR",AR,22900,"Fort Smith, AR-OK",100,city+state_fuzzy,False
395162,"Torrington, CT",CT,45860,"Torrington, CT",100,city+state_fuzzy,False
394860,"Midland, TX",TX,33260,"Midland, TX",100,city+state_fuzzy,False
395066,"Santa Fe, NM",NM,42140,"Santa Fe, NM",100,city+state_fuzzy,False
395173,"Twin Falls, ID",ID,46300,"Twin Falls, ID",100,city+state_fuzzy,False
394788,"Lewiston, ME",ME,30340,"Lewiston-Auburn, ME",100,city+state_fuzzy,False
394462,"Cheyenne, WY",WY,16940,"Cheyenne, WY",100,city+state_fuzzy,False
394976,"Phoenix, AZ",AZ,38060,"Phoenix-Mesa-Chandler, AZ",100,city+state_fuzzy,False
395057,"San Francisco, CA",CA,41860,"San Francisco-Oakland-Fremont, CA",100,city+state_fuzzy,False
394308,"Albany, NY",NY,10580,"Albany-Schenectady-Troy, NY",100,city+state_fuzzy,False
395143,"Syracuse, NY",NY,45060,"Syracuse, NY",100,city+state_fuzzy,False
394589,"Fayetteville, NC",NC,22180,"Fayetteville, NC",100,city+state_fuzzy,False
394870,"Mobile, AL",AL,33660,"Mobile, AL",100,city+state_fuzzy,False
394447,"Cedar Rapids, IA",IA,16300,"Cedar Rapids, IA",100,city+state_fuzzy,False
394691,"Houma, LA",LA,26380,"Houma-Bayou Cane-Thibodaux, LA",100,city+state_fuzzy,False
395018,"Redding, CA",CA,39820,"Redding, CA",100,city+state_fuzzy,False
394539,"Dover, DE",DE,20100,"Dover, DE",100,city+state_fuzzy,False
394814,"Madera, CA",CA,,,50,unmatched,True
394563,"Elizabethtown, KY",KY,21060,"Elizabethtown, KY",100,city+state_fuzzy,False
395232,"Winchester, VA",VA,49020,"Winchester, VA-WV",100,city+state_fuzzy,False
395221,"Wheeling, WV",OH,48540,"Wheeling, WV-OH",100,city+state_fuzzy,False
394353,"Augusta, ME",ME,12300,"Augusta-Waterville, ME",100,city+state_fuzzy,False
394905,"New Bern, NC",NC,35100,"New Bern, NC",100,city+state_fuzzy,False
394333,"Anniston, AL",AL,11500,"Anniston-Oxford, AL",100,city+state_fuzzy,False
394423,"Brunswick, GA",GA,15260,"Brunswick-St. Simons, GA",100,city+state_fuzzy,False
394932,"Ogdensburg, NY",NY,32390,"Massena-Ogdensburg, NY",100,city+state_fuzzy,False
395095,"Show Low, AZ",AZ,43320,"Show Low, AZ",100,city+state_fuzzy,False
394637,"Grand Forks, ND",MN,24220,"Grand Forks, ND-MN",100,city+state_fuzzy,False
394823,"Mankato, MN",MN,31860,"Mankato, MN",100,city+state_fuzzy,False
395198,"Wahpeton, ND",ND,47420,"Wahpeton, ND-MN",100,city+state_fuzzy,False
394945,"Oskaloosa, IA",IA,36820,"Oskaloosa, IA",100,city+state_fuzzy,False
394403,"Borger, TX",TX,14420,"Borger, TX",100,city+state_fuzzy,False
395003,"Price, UT",UT,39220,"Price, UT",100,city+state_fuzzy,False
394498,"Cordele, GA",GA,18380,"Cordele, GA",100,city+state_fuzzy,False
753908,"Othello, WA",WA,36830,"Othello, WA",100,city+state_fuzzy,False
394371,"Beatrice, NE",NE,13100,"Beatrice, NE",100,city+state_fuzzy,False
394578,"Evanston, WY",WY,21740,"Evanston, WY-UT",100,city+state_fuzzy,False
394805,"Los Alamos, NM",NM,31060,"Los Alamos, NM",100,city+state_fuzzy,False
394767,"Lamesa, TX",TX,,,54,unmatched,True
394868,"Mitchell, SD",SD,33580,"Mitchell, SD",100,city+state_fuzzy,False
394678,"Hereford, TX",TX,25820,"Hereford, TX",100,city+state_fuzzy,False
394342,"Atchison, KS",KS,11860,"Atchison, KS",100,city+state_fuzzy,False
395188,"Vernon, TX",TX,46900,"Vernon, TX",100,city+state_fuzzy,False
395241,"Yankton, SD",SD,49460,"Yankton, SD",100,city+state_fuzzy,False
394470,"Clarksdale, MS",MS,17260,"Clarksdale, MS",100,city+state_fuzzy,False
394700,"Huron, SD",SD,26700,"Huron, SD",100,city+state_fuzzy,False
394818,"Magnolia, AR",AR,31620,"Magnolia, AR",100,city+state_fuzzy,False
394979,"Pierre, SD",SD,38180,"Pierre, SD",100,city+state_fuzzy,False
395104,"Snyder, TX",TX,43660,"Snyder, TX",100,city+state_fuzzy,False
395135,"Storm Lake, IA",IA,44740,"Storm Lake, IA",100,city+state_fuzzy,False
394594,"Fitzgerald, GA",GA,22340,"Fitzgerald, GA",100,city+state_fuzzy,False
394544,"Dumas, TX",TX,20300,"Dumas, TX",100,city+state_fuzzy,False
753874,"Craig, CO",CO,,,50,unmatched,True
394659,"Guymon, OK",OK,25100,"Guymon, OK",100,city+state_fuzzy,False
394564,"Elk City, OK",OK,21120,"Elk City, OK",100,city+state_fuzzy,False
394959,"Pampa, TX",TX,37420,"Pampa, TX",100,city+state_fuzzy,False
394656,"Grenada, MS",MS,24980,"Grenada, MS",100,city+state_fuzzy,False
395112,"Spirit Lake, IA",IA,44020,"Spirit Lake, IA",100,city+state_fuzzy,False
394676,"Helena, AR",AR,,,47,unmatched,True
753880,"Fairfield, IA",IA,,,40,unmatched,True
753929,"Zapata, TX",TX,49820,"Zapata, TX",100,city+state_fuzzy,False
394831,"Marshall, MO",MO,32180,"Marshall, MO",100,city+state_fuzzy,False
394337,"Arkadelphia, AR",AR,11660,"Arkadelphia, AR",100,city+state_fuzzy,False
394718,"Jamestown, ND",ND,27420,"Jamestown, ND",100,city+state_fuzzy,False
394996,"Portales, NM",NM,,,53,unmatched,True
394330,"Andrews, TX",TX,11380,"Andrews, TX",100,city+state_fuzzy,False
395142,"Sweetwater, TX",TX,45020,"Sweetwater, TX",100,city+state_fuzzy,False
394968,"Pecos, TX",TX,,,55,unmatched,True
394793,"Liberal, KS",KS,30580,"Liberal, KS",100,city+state_fuzzy,False
395130,"Sterling, CO",CO,44540,"Sterling, CO",100,city+state_fuzzy,False
394784,"Levelland, TX",TX,,,50,unmatched,True
394965,"Parsons, KS",KS,,,62,unmatched,True
395111,"Spencer, IA",IA,43980,"Spencer, IA",100,city+state_fuzzy,False
395186,"Vermillion, SD",SD,46820,"Vermillion, SD",100,city+state_fuzzy,False
394743,"Ketchikan, AK",AK,28540,"Ketchikan, AK",100,city+state_fuzzy,False
394418,"Brookings, OR",OR,15060,"Brookings, OR",100,city+state_fuzzy,False
394837,"Maryville, MO",MO,32340,"Maryville, MO",100,city+state_fuzzy,False
753914,"Port Lavaca, TX",TX,38920,"Port Lavaca, TX",100,city+state_fuzzy,False
753925,"Vineyard Haven, MA",MA,47240,"Vineyard Haven, MA",100,city+state_fuzzy,False
753927,"Winnemucca, NV",NV,49080,"Winnemucca, NV",100,city+state_fuzzy,False
394841,"Maysville, KY",KY,,,76,unmatched,True
395239,"Worthington, MN",MN,49380,"Worthington, MN",100,city+state_fuzzy,False
395014,"Raymondville, TX",TX,39700,"Raymondville, TX",100,city+state_fuzzy,False
