station,cbsa_code
USC00106174,34300
USC00106250,14260
USC00106305,14260
USC00106542,15420
USC00106586,14260
USC00106844,14260
USC00106877,15420
USC00106891,36620
USC00107040,25200
USC00107208,38540
USC00107210,38540
USC00107301,34140
USC00107346,30860
USC00107386,41760
USC00107644,39940
USC00107648,14260
USC00107673,25200
USC00107689,26820
USC00108022,39940
USC00108137,41760
USC00108380,25200
USC00108412,14260
USC00108818,39940
USC00108928,14260
USC00108937,26820
USC00109065,27220
USC00109293,46300
USC00109303,46300
USC00110050,41180
USC00110072,19340
USC00110137,41180
USC00110140,23660
USC00110146,19940
USC00110203,16980
USC00110306,44100
USC00110338,16980
USC00110356,15900
USC00110442,16980
USC00110500,20820
USC00110583,40420
USC00110761,14010
USC00110764,14010
USC00110803,28100
USC00110868,37900
USC00110993,37140
USC00111083,44100
USC00111160,41180
USC00111250,15900
USC00111265,16060
USC00111280,41180
USC00111290,41180
USC00111386,16460
USC00111420,16980
USC00111436,16660
USC00111447,38700
USC00111475,14010
USC00111497,16980
USC00111550,16980
USC00111577,16980
USC00111627,37900
USC00111655,16580
USC00111835,19940
USC00111836,37900
USC00112048,16980
USC00112140,19180
USC00112145,19180
USC00112193,19500
USC00112223,16980
USC00112344,34500
USC00112348,19940
USC00112470,16980
USC00112500,38700
USC00112510,36837
USC00112679,41180
USC00112685,20820
USC00112687,20820
USC00112709,16980
USC00112736,16980
USC00112854,37900
USC00112923,38700
USC00113061,16580
USC00113120,37140
USC00113132,40300
USC00113262,23300
USC00113290,44580
USC00113320,23660
USC00113335,19340
USC00113384,19340
USC00113392,16980
USC00113413,16580
USC00113455,15460
USC00113490,16980
USC00113530,39500
USC00113595,16060
USC00113693,41180
USC00113738,16980
USC00113774,16580
USC00113902,16980
USC00114012,36837
USC00114013,36837
USC00114089,41180
USC00114198,19180
USC00114355,34700
USC00114400,16460
USC00114442,27300
USC00114447,27300
USC00114489,41180
USC00114530,16980
USC00114603,28100
USC00114655,19340
USC00114710,19340
USC00114739,45380
USC00114756,16460
USC00114780,23660
USC00114805,37900
USC00114833,44100
USC00114837,16980
USC00114890,16980
USC00115079,30660
USC00115097,16980
USC00115110,16980
USC00115272,37900
USC00115280,31380
USC00115314,16980
USC00115326,16980
USC00115372,36837
USC00115430,16660
USC00115493,16980
USC00115539,41180
USC00115562,36837
USC00115712,37900
USC00115758,28100
USC00115763,16980
USC00115792,16580
USC00115825,16980
USC00115833,44580
USC00115841,45380
USC00115876,37900
USC00115917,41180
USC00115927,30660
USC00115943,34500
USC00115961,16980
USC00115983,16060
USC00116024,20820
USC00116072,41180
USC00116080,19340
USC00116200,14010
USC00116281,16980
USC00116344,16580
USC00116490,40300
USC00116526,36837
USC00116579,45380
USC00116616,16980
USC00116642,16460
USC00116661,19940
USC00116663,16580
USC00116670,39500
USC00116710,37900
USC00116725,16980
USC00116753,36837
USC00116760,44100
USC00116765,44100
USC00116769,16580
USC00116819,16580
USC00116849,16980
USC00116897,40300
USC00116910,38700
USC00116970,31380
USC00116998,36837
USC00117004,37900
USC00117014,44580
USC00117077,39500
USC00117329,37900
USC00117354,40300
USC00117370,44580
USC00117391,19340
USC00117457,16980
USC00117470,40420
USC00117636,16460
USC00117833,16980
USC00117896,44100
USC00117916,40420
USC00117952,19180
USC00118020,37140
USC00118186,44100
USC00118192,16980
USC00118194,28100
USC00118254,19940
USC00118324,16980
USC00118353,38700
USC00118491,45380
USC00118740,16580
USC00118756,36837
USC00118797,37900
USC00118860,41180
USC00118916,36837
USC00118932,34500
USC00119002,41180
USC00119029,16980
USC00119221,16980
USC00119331,27300
USC00119469,19340
USC00119480,16980
USC00119816,23660
USC00119827,16980
USC00120014,28340
USC00120132,18220
USC00120177,26900
USC00120182,26900
USC00120200,11420
USC00120550,13260
USC00120676,19540
USC00120784,14020
USC00120830,23060
USC00120852,21780
USC00120858,29200
USC00120877,45460
USC00121030,17140
USC00121187,12140
USC00121229,39980
USC00121303,26900
USC00121326,26900
USC00121417,33900
USC00121615,31500
USC00121628,45460
USC00121739,23060
USC00121747,18020
USC00121814,31140
USC00121873,18820
USC00121940,16980
USC00122041,26900
USC00122096,19540
USC00122149,29200
USC00122161,16980
USC00122184,31500
USC00122309,27540
USC00122594,21140
USC00122620,47780
USC00122638,26900
USC00122731,21780
USC00122814,45460
USC00122816,17140
USC00122931,29200
USC00123082,23140
USC00123091,26900
USC00123093,26900
USC00123104,47180
USC00123206,12140
USC00123207,12140
USC00123418,21140
USC00123501,45460
USC00123513,24600
USC00123527,26900
USC00123547,24700
USC00124181,26540
USC00124244,16980
USC00124249,26900
USC00124260,26900
USC00124272,26900
USC00124286,26900
USC00124356,26900
USC00124527,16980
USC00124613,33140
USC00124642,35220
USC00124662,29020
USC00124667,29020
USC00124715,29200
USC00124778,16980
USC00124782,43780
USC00124832,26900
USC00124837,33140
USC00124910,26900
USC00125055,28340
USC00125117,30900
USC00125174,16980
USC00125237,31500
USC00125337,31980
USC00125407,26900
USC00125485,21780
USC00125541,42980
USC00125613,26900
USC00125658,17140
USC00125700,13260
USC00125888,16980
USC00125923,26900
USC00126001,21780
USC00126023,34620
USC00126056,26900
USC00126151,21780
USC00126160,43780
USC00126164,35220
USC00126340,26900
USC00126400,47700
USC00126420,47340
USC00126580,13260
USC00126697,31140
USC00126711,27540
USC00126801,29200
USC00126830,45460
USC00126864,37940
USC00126989,38500
USC00127083,21780
USC00127099,45460
USC00127255,24600
USC00127267,16980
USC00127298,16980
USC00127370,39980
USC00127755,31140
USC00127935,42980
USC00127959,45460
USC00127999,26900
USC00128212,43780
USC00128290,14020
USC00128437,43780
USC00128549,17140
USC00128723,45460
USC00128732,45460
USC00128784,26900
USC00128967,21780
USC00128999,16980
USC00129112,47180
USC00129113,47180
USC00129138,47340
USC00129222,33140
USC00129240,47700
USC00129243,47700
USC00129253,47780
USC00129430,29200
USC00129435,29200
USC00129511,16980
USC00129557,26900
USC00129724,23060
USC00129905,30900
USC00130088,30180
USC00130200,11180
USC00130203,11180
USC00130213,16300
USC00130214,16300
USC00130241,19780
USC00130389,22800
USC00130600,16300
USC00130807,11180
USC00130910,26980
USC00131060,15460
USC00131233,16140
USC00131257,20220
USC00131319,16300
USC00131635,17540
USC00131705,16300
USC00131710,11180
USC00131742,47940
USC00132070,19340
USC00132209,19780
USC00132235,17540
USC00132236,19340
USC00132299,22800
USC00132362,20220
USC00132364,20220
USC00132755,43980
USC00132999,22700
USC00133007,22800
USC00133239,32260
USC00133290,36540
USC00133487,47940
USC00133509,19780
USC00133675,36540
USC00133900,43580
USC00134063,19780
USC00134101,26980
USC00134381,22800
USC00134502,37800
USC00134561,44020
USC00134705,19340
USC00134735,30180
USC00134874,36540
USC00134894,36540
USC00135198,32260
USC00135203,32260
USC00135230,32380
USC00135232,32380
USC00135493,44020
USC00135669,16300
USC00135837,34700
USC00135844,34700
USC00135992,19780
USC00136103,32380
USC00136151,36540
USC00136327,36820
USC00136527,37800
USC00136566,19780
USC00136976,30180
USC00137702,43580
USC00137713,43580
USC00137726,44740
USC00137844,43980
USC00137859,44020
USC00137979,44740
USC00138062,26980
USC00138339,47940
USC00138410,36540
USC00138568,16300
USC00138632,16300
USC00138688,26980
USC00139132,19780
USC00139750,11180
USC00140119,24460
USC00140195,45820
USC00140308,48620
USC00140313,11680
USC00140326,26740
USC00140405,11860
USC00140443,45820
USC00140447,48620
USC00140637,48620
USC00140676,19980
USC00140679,48620
USC00140750,48620
USC00140877,31740
USC00140957,28140
USC00141057,41460
USC00141104,19980
USC00141173,48620
USC00141202,21380
USC00141233,48620
USC00141239,11680
USC00141351,48620
USC00141355,25700
USC00141404,28140
USC00141467,48620
USC00141529,45820
USC00141536,24460
USC00141612,29940
USC00141740,27900
USC00141795,48620
USC00141858,21380
USC00142329,28140
USC00142388,11860
USC00142396,48620
USC00142401,48620
USC00142445,24460
USC00142452,25700
USC00142470,21380
USC00142472,21380
USC00142519,31740
USC00142548,21380
USC00142602,45820
USC00142620,29940
USC00142848,31740
USC00142938,24460
USC00142980,23780
USC00143074,38260
USC00143134,32700
USC00143218,24460
USC00143523,25700
USC00143527,25700
USC00143545,48620
USC00143620,48620
USC00143686,28140
USC00143759,45820
USC00143929,26740
USC00143930,26740
USC00143974,32700
USC00144161,23780
USC00144166,23780
USC00144559,29940
USC00144588,28140
USC00144589,28140
USC00144613,29940
USC00144695,30580
USC00144735,32700
USC00144972,31740
USC00145069,21380
USC00145132,45820
USC00145152,32700
USC00145210,45820
USC00145306,31740
USC00145321,21380
USC00145363,41460
USC00145528,28140
USC00145530,28140
USC00145539,48620
USC00145680,21380
USC00145744,48620
USC00145972,28140
USC00146014,31740
USC00146076,45820
USC00146084,28140
USC00146100,45820
USC00146128,36840
USC00146154,45820
USC00146168,28140
USC00146169,48620
USC00146209,28140
USC00146217,31740
USC00146305,48620
USC00146333,45820
USC00146340,48620
USC00146414,38260
USC00146498,45820
USC00146524,48620
USC00146573,26740
USC00146590,36840
USC00146679,31740
USC00146907,11680
USC00146979,48620
USC00147007,45820
USC00147159,41460
USC00147313,48620
USC00147534,48620
USC00147551,41460
USC00147756,28140
USC00148061,21380
USC00148086,41460
USC00148156,28140
USC00148171,45820
USC00148250,41140
USC00148257,26740
USC00148259,31740
USC00148341,45820
USC00148549,38260
USC00148563,31740
USC00148670,48620
USC00148847,48620
USC00148950,32700
USC00148964,11680
USC00149020,21380
USC00150012,14540
USC00150254,26580
USC00150290,17140
USC00150381,18340
USC00150397,31140
USC00150402,37140
USC00150422,23980
USC00150619,40080
USC00150630,31140
USC00150687,18340
USC00150700,33180
USC00150875,21060
USC00150904,14540
USC00150906,14540
USC00150955,31140
USC00151208,17300
USC00151210,17300
USC00151227,36980
USC00151306,17300
USC00151517,26580
USC00151895,40080
USC00151900,31140
USC00151927,17300
USC00152040,19220
USC00152072,31580
USC00152250,17140
USC00152409,40080
USC00152500,21060
USC00152512,21060
USC00152812,38210
USC00152825,38210
USC00153006,33180
USC00153025,23180
USC00153030,23180
USC00153036,23190
USC00153052,34460
USC00153194,30460
USC00153246,23980
USC00153250,17140
USC00153252,21060
USC00153389,26580
USC00153391,26580
USC00153398,26580
USC00153430,15820
USC00153762,25775
USC00153768,25775
USC00153798,17300
USC00153929,21060
USC00153994,17300
USC00154180,38210
USC00154369,30460
USC00154449,23980
USC00154848,26580
USC00154905,18340
USC00154948,26580
USC00154955,31140
USC00154958,31140
USC00155067,31580
USC00155097,14540
USC00155111,18340
USC00155175,38210
USC00155235,32460
USC00155640,34460
USC00155648,40080
USC00155694,34660
USC00155758,31140
USC00155834,14540
USC00156012,26580
USC00156028,18340
USC00156094,36980
USC00156170,30460
USC00156360,38210
USC00156563,38210
USC00156595,25775
USC00156810,40080
USC00157215,14540
USC00157234,25775
USC00157324,31140
USC00157334,31140
USC00157508,43700
USC00157510,43700
USC00157800,23980
USC00157950,31140
USC00158432,26580
USC00158446,17140
USC00158555,37140
USC00158709,18340
USC00158714,17140
USC00158824,14540
USC00160007,29180
USC00160012,43640
USC00160016,43640
USC00160021,43640
USC00160098,10780
USC00160103,10780
USC00160205,25220
USC00160238,14220
USC00160349,35060
USC00160462,12940
USC00160537,33740
USC00160546,12940
USC00160548,12940
USC00160558,12940
USC00160565,12940
USC00160658,29340
USC00160718,43340
USC00160945,14220
USC00161232,10780
USC00161235,10780
USC00161246,12940
USC00161292,35380
USC00161411,33740
USC00161535,29180
USC00161565,12940
USC00161639,35380
USC00161899,12940
USC00161941,10780
USC00162002,35380
USC00162121,33380
USC00162151,43640
USC00162212,29180
USC00162350,12940
USC00162367,19760
USC00162534,12940
USC00162641,19760
USC00162673,26380
USC00162688,12940
USC00162812,10780
USC00162981,36660
USC00163079,33740
USC00163165,43640
USC00163313,34020
USC00163331,14220
USC00163433,26380
USC00163695,12940
USC00163741,35060
USC00163800,36660
USC00163804,35060
USC00163807,35380
USC00163829,35380
USC00163867,12940
USC00163877,43340
USC00163979,29340
USC00164030,25220
USC00164034,25220
USC00164398,43340
USC00164407,26380
USC00164674,35340
USC00164700,29340
USC00164775,29180
USC00164816,43340
USC00164859,25220
USC00164931,43340
USC00165021,29180
USC00165065,29340
USC00165072,29340
USC00165074,29340
USC00165076,29340
USC00165296,29180
USC00165430,12940
USC00165438,12940
USC00165522,43340
USC00165620,12940
USC00165624,35380
USC00165630,10780
USC00165783,35380
USC00165874,43340
USC00165926,35380
USC00166130,35380
USC00166157,35380
USC00166244,33380
USC00166314,33740
USC00166364,43340
USC00166394,34020
USC00166431,29340
USC00166434,29340
USC00166466,14220
USC00166561,12940
USC00166582,35060
USC00166584,35060
USC00166657,35340
USC00166666,35380
USC00166686,12940
USC00166808,12940
USC00166868,33740
USC00166911,12940
USC00166968,29340
USC00166995,36660
USC00167096,35380
USC00167304,12940
USC00167344,43340
USC00167366,12940
USC00167425,25220
USC00167448,12940
USC00167691,33740
USC00167732,10780
USC00167738,43340
USC00167767,35380
USC00167924,43340
USC00167932,29340
USC00168067,40820
USC00168108,35380
USC00168136,12940
USC00168138,12940
USC00168139,12940
USC00168181,29180
USC00168436,43340
USC00168444,43340
USC00168448,43340
USC00168539,43640
USC00168669,33740
USC00168683,33380
USC00168831,29340
USC00168861,43640
USC00168906,43640
USC00168941,35380
USC00169013,26380
USC00169357,35020
USC00169392,43340
USC00169631,33740
USC00169930,12940
USC00170177,12300
USC00170271,12300
USC00170409,38860
USC00170844,38860
USC00171131,38860
USC00171628,12620
USC00172048,30340
USC00172238,38860
USC00172602,38860
USC00173046,12300
USC00173295,38860
USC00173862,38860
USC00174193,38860
USC00174566,30340
USC00174683,12620
USC00174745,30340
USC00175304,12620
USC00175305,12620
USC00176011,38860
USC00176430,12620
USC00176594,12620
USC00176856,30340
USC00177479,38860
USC00178817,30340
USC00179151,12300
USC00179314,38860
USC00179720,38860
USC00180193,12580
USC00180335,36180
USC00180700,47900
USC00181530,47900
USC00181790,25180
USC00182060,12580
USC00182282,19060
USC00182308,12580
USC00182325,47900
USC00182336,47900
USC00182906,47900
USC00183348,47900
USC00183415,19060
USC00183675,47900
USC00185111,47900
USC00185865,30500
USC00185934,12580
USC00186350,47900
USC00186800,47900
USC00187272,47900
USC00187330,41540
USC00187705,47900
USC00187806,20660
USC00188000,41540
USC00188004,41540
USC00188207,25180
USC00188371,25180
USC00188380,36180
USC00188405,30500
USC00188557,12580
USC00189070,47900
USC00189140,15700
USC00189570,25180
USC00190120,11200
USC00190190,49340
USC00190192,49340
USC00190213,24640
USC00190408,49340
USC00190535,14460
USC00190562,11200
USC00190593,14460
USC00190666,49340
USC00190736,14460
USC00190840,14460
USC00190860,14460
USC00190998,49340
USC00191386,12700
USC00191436,11200
USC00192107,49340
USC00192175,24640
USC00192372,12700
USC00192451,14460
USC00192501,47240
USC00192807,49340
USC00192997,14460
USC00193229,24640
USC00193276,14460
USC00193401,49340
USC00193405,49340
USC00193505,14460
USC00193624,14460
USC00193821,12700
USC00193890,14460
USC00194105,14460
USC00194131,38340
USC00194154,24640
USC00194313,14460
USC00194502,14460
USC00194580,14460
USC00194711,14460
USC00194744,14460
USC00194760,49340
USC00195175,14460
USC00195246,39300
USC00195285,14460
USC00195524,49340
USC00195984,39300
USC00196435,11200
USC00196486,14460
USC00196783,14460
USC00196938,14460
USC00196989,24640
USC00197627,49340
USC00198278,24640
USC00198367,39300
USC00198368,39300
USC00198573,49340
USC00198757,14460
USC00198793,11200
USC00199193,44140
USC00199227,12700
USC00199316,14460
USC00199891,12700
USC00199972,11200
USC00200032,10300
USC00200094,12980
USC00200106,19820
USC00200128,26090
USC00200146,10940
USC00200166,10980
USC00200228,11460
USC00200230,11460
USC00200361,13020
USC00200552,12980
USC00200710,35660
USC00200758,45900
USC00200770,32100
USC00200779,13660
USC00200842,10300
USC00201150,22420
USC00201178,15620
USC00201250,33780
USC00201435,32100
USC00201439,32100
USC00201476,29620
USC00201502,11460
USC00201522,40980
USC00201675,17740
USC00201780,26340
USC00201802,21540
USC00201818,37020
USC00201896,37950
USC00202015,19820
USC00202016,19820
USC00202094,42300
USC00202140,29620
USC00202250,43780
USC00202308,33780
USC00202328,37020
USC00202375,24340
USC00202395,29620
USC00202437,29620
USC00202445,35660
USC00202631,13020
USC00202691,19820
USC00202783,45900
USC00202851,22420
USC00202955,40980
USC00202984,45900
USC00203078,21540
USC00203270,21540
USC00203278,22420
USC00203295,24340
USC00203306,29620
USC00203413,32100
USC00203429,24340
USC00203477,19820
USC00203504,28020
USC00203639,32100
USC00203661,24340
USC00203712,19820
USC00203823,25880
USC00203858,24340
USC00203925,26090
USC00203932,15620
USC00203947,19820
USC00203969,10300
USC00204078,24340
USC00204090,27020
USC00204130,32100
USC00204161,26340
USC00204257,45900
USC00204258,45900
USC00204320,24340
USC00204425,32100
USC00204502,15620
USC00204655,19820
USC00204659,19820
USC00204793,22420
USC00204944,24340
USC00204954,31220
USC00205050,11460
USC00205097,45900
USC00205434,33220
USC00205450,33780
USC00205451,33780
USC00205452,19820
USC00205563,33780
USC00205567,34740
USC00205603,10300
USC00205662,34380
USC00205822,33780
USC00205892,35660
USC00206007,45900
USC00206012,45900
USC00206013,24340
USC00206080,33220
USC00206158,45900
USC00206300,37020
USC00206354,42300
USC00206442,37950
USC00206507,37950
USC00206510,37950
USC00206583,42300
USC00206658,19820
USC00206680,19820
USC00206840,21540
USC00206982,19820
USC00207188,42300
USC00207190,42300
USC00207222,40980
USC00207280,29620
USC00207308,11460
USC00207312,11460
USC00207364,42300
USC00207407,31220
USC00207684,45900
USC00207742,31940
USC00207867,31940
USC00207891,35660
USC00208043,42300
USC00208080,10300
USC00208184,44780
USC00208202,10300
USC00208245,45900
USC00208249,45900
USC00208293,42300
USC00208920,42300
USC00208941,19820
USC00208972,19820
USC00209006,29620
USC00209110,19820
USC00209188,19820
USC00210075,10660
USC00210146,49100
USC00210157,31860
USC00210190,33460
USC00210355,12380
USC00210387,20260
USC00210643,13420
USC00210809,13420
USC00210939,14660
USC00210974,47420
USC00210989,20260
USC00211065,26780
USC00211107,33460
USC00211174,40340
USC00211198,29100
USC00211227,33460
USC00211310,10820
USC00211374,14660
USC00211390,33460
USC00211422,20260
USC00211448,33460
USC00211468,33460
USC00211630,20260
USC00211691,41060
USC00211771,20260
USC00211840,20260
USC00211891,24220
USC00212050,14660
USC00212088,33460
USC00212142,19810
USC00212146,19810
USC00212246,20260
USC00212250,20260
USC00212486,40340
USC00212500,33460
USC00212543,20260
USC00212561,20260
USC00212576,20260
USC00212645,20260
USC00212698,21860
USC00212721,22060
USC00212737,33460
USC00212768,22260
USC00212842,20260
USC00212881,33460
USC00212916,24220
USC00213104,22020
USC00213290,12380
USC00213303,24330
USC00213411,14660
USC00213520,40340
USC00213567,33460
USC00213812,29100
USC00213962,26780
USC00214093,20260
USC00214176,33460
USC00214191,20260
USC00214306,20260
USC00214373,41060
USC00214418,49100
USC00214438,40340
USC00214563,40340
USC00214652,14660
USC00214692,26780
USC00214884,33460
USC00214937,43620
USC00214990,40340
USC00215073,31860
USC00215175,24330
USC00215204,32140
USC00215325,41060
USC00215392,33460
USC00215482,32140
USC00215488,49100
USC00215571,33460
USC00215586,22020
USC00215598,20260
USC00215838,33460
USC00215842,48820
USC00215887,35580
USC00215888,31860
USC00215902,22260
USC00215989,24330
USC00216166,33460
USC00216211,20260
USC00216228,22260
USC00216276,22260
USC00216287,36940
USC00216405,22260
USC00216547,14660
USC00216612,24330
USC00216654,40340
USC00216795,13420
USC00216817,39860
USC00216822,39860
USC00216920,41060
USC00217011,40340
USC00217020,33460
USC00217107,33460
USC00217149,47420
USC00217184,40340
USC00217309,33460
USC00217377,33460
USC00217379,33460
USC00217405,31860
USC00217502,33460
USC00217602,21860
USC00217907,35580
USC00217941,40340
USC00218037,33460
USC00218039,33460
USC00218191,19810
USC00218227,40340
USC00218254,13420
USC00218311,20260
USC00218323,32140
USC00218450,33460
USC00218477,33460
USC00218552,40340
USC00218618,14660
USC00218700,13420
USC00218986,33460
USC00219001,48820
USC00219004,48820
USC00219059,14660
USC00219067,49100
USC00219072,49100
USC00219170,49380
USC00219173,20260
USC00219249,39860
USC00220008,37060
USC00220237,32820
USC00220290,32820
USC00220378,46180
USC00220521,25060
USC00220585,25620
USC00220792,25060
USC00220891,18060
USC00220955,46180
USC00221094,15020
USC00221389,27140
USC00221707,17260
USC00221738,17380
USC00221743,17380
USC00221804,37060
USC00221860,32940
USC00221880,18060
USC00221962,18420
USC00222034,32940
USC00222046,18060
USC00222094,27140
USC00222385,27140
USC00222722,24980
USC00222773,37060
USC00222896,44260
USC00223107,27140
USC00223208,46180
USC00223516,27140
USC00223605,24740
USC00223645,24980
USC00223650,24980
USC00223671,25060
USC00223700,46180
USC00223887,25620
USC00223888,25620
USC00223920,27140
USC00223975,32820
USC00224001,32820
USC00224173,32820
USC00224377,32820
USC00224816,37060
USC00224939,29860
USC00225062,27140
USC00225361,18060
USC00225611,32620
USC00226084,32820
USC00226177,35020
USC00226476,27140
USC00226484,25060
USC00226513,32940
USC00226527,32820
USC00226638,32940
USC00226640,29860
USC00226643,32940
USC00226718,25060
USC00226921,38100
USC00226926,27140
USC00227066,32820
USC00227128,38100
USC00227220,25620
USC00227252,32940
USC00227831,27140
USC00227840,25060
USC00227921,32820
USC00228053,32940
USC00228374,44260
USC00228413,25060
USC00228445,24740
USC00228556,25620
USC00228899,32940
USC00228998,32820
USC00229004,46180
USC00229006,46180
USC00229048,32620
USC00229072,35020
USC00229079,37060
USC00229114,24900
USC00229157,25060
USC00229173,46180
USC00229230,46980
USC00229400,37060
USC00229426,25060
USC00229639,25060
USC00229743,24980
USC00229860,27140
USC00230143,41140
USC00230304,44180
USC00230657,44180
USC00230789,44180
USC00230817,17860
USC00230824,17860
USC00230887,14700
USC00231087,44180
USC00231145,28140
USC00231189,27620
USC00231216,41140
USC00231275,39500
USC00231356,27900
USC00231482,17860
USC00231600,25300
USC00231801,17860
USC00231822,32340
USC00231837,28140
USC00231924,41140
USC00232220,41180
USC00232240,27900
USC00232318,28860
USC00232568,47660
USC00232591,41180
USC00232809,22100
USC00232825,17860
USC00232850,41180
USC00232941,44180
USC00232981,22780
USC00233043,27620
USC00233079,27620
USC00233222,17860
USC00233568,28140
USC00233601,25300
USC00233838,28140
USC00233999,28380
USC00234154,28140
USC00234226,16020
USC00234271,27620
USC00234382,28140
USC00234417,28380
USC00234515,47660
USC00234544,28860
USC00234637,39500
USC00234825,30060
USC00234850,28140
USC00234904,28140
USC00235207,28380
USC00235253,16020
USC00235307,44180
USC00235340,32340
USC00235541,33020
USC00235671,33620
USC00235784,44180
USC00235976,27900
USC00236012,17860
USC00236269,28140
USC00236302,44180
USC00236452,44180
USC00236460,14700
USC00236468,41180
USC00236493,25300
USC00236745,28140
USC00236760,44180
USC00236775,28140
USC00236791,38740
USC00236970,38740
USC00237064,28140
USC00237105,27620
USC00237116,28140
USC00237263,40620
USC00237397,41180
USC00237398,41180
USC00237434,41140
USC00237452,41180
USC00237475,41180
USC00237578,25300
USC00237632,42740
USC00237772,43460
USC00237780,48460
USC00237862,28140
USC00238051,39500
USC00238171,41180
USC00238223,32180
USC00238252,14700
USC00238515,41180
USC00238524,28140
USC00238555,47660
USC00238561,41180
USC00238577,33020
USC00238664,27900
USC00238700,38740
USC00238712,47660
USC00238725,41180
USC00238746,41180
USC00238770,28140
USC00238777,22780
USC00238805,41180
USC00238880,48460
USC00238910,48460
USC00240056,24500
USC00240075,33540
USC00240364,25740
USC00240375,25740
USC00240775,14580
USC00240801,13740
USC00240802,13740
USC00241008,25740
USC00241044,14580
USC00241047,14580
USC00241102,13740
USC00241552,24500
USC00241557,24500
USC00241938,13740
USC00242104,28060
USC00242421,15580
USC00242996,13740
USC00243366,14580
USC00243489,25740
USC00243749,24500
USC00243753,24500
USC00243984,33540
USC00244038,14580
USC00244241,25740
USC00244328,28060
USC00244345,13740
USC00244506,13740
USC00244558,28060
USC00245040,25740
USC00245043,33540
USC00245123,14580
USC00245608,14580
USC00245735,33540
USC00245740,33540
USC00245791,13740
USC00245961,13740
USC00246008,24500
USC00246190,13740
USC00246218,28060
USC00246615,28060
USC00246647,13740
USC00246685,33540
USC00246700,24500
USC00246862,13740
USC00246918,13740
USC00247128,13740
USC00247159,25740
USC00247318,33540
USC00247448,33540
USC00247618,24500
USC00248021,24500
USC00248239,25740
USC00248324,25740
USC00248363,14580
USC00248809,28060
USC00248858,14580
USC00248902,28060
USC00250001,13100
USC00250355,35820
USC00250375,36540
USC00250520,13100
USC00250622,13100
USC00250781,36540
USC00250930,36540
USC00250961,25580
USC00251082,35820
USC00251450,30420
USC00251560,24260
USC00251660,18100
USC00251680,25580
USC00251684,25580
USC00251825,18100
USC00252020,30700
USC00252380,23340
USC00252690,30420
USC00252715,43580
USC00252980,36540
USC00253050,23340
USC00253365,30420
USC00253397,24260
USC00253467,36540
USC00253485,25580
USC00253605,42420
USC00253660,25580
USC00253810,35820
USC00253825,30700
USC00254035,18100
USC00254335,28260
USC00255080,35740
USC00255105,30700
USC00255362,36540
USC00255525,28260
USC00255555,42420
USC00255565,28260
USC00255590,42420
USC00255940,36540
USC00255997,35740
USC00256055,35820
USC00256075,35820
USC00256395,35740
USC00256534,36540
USC00256720,35740
USC00256795,36540
USC00256922,36540
USC00257040,28260
USC00257055,30700
USC00257070,25580
USC00257246,30700
USC00257515,24260
USC00257640,18100
USC00257667,42420
USC00257715,30700
USC00258088,36540
USC00258110,35740
USC00258117,35740
USC00258133,35820
USC00258676,23340
USC00258745,30700
USC00258795,36540
USC00258875,13100
USC00258905,36540
USC00258920,35820
USC00259090,36540
USC00259115,35820
USC00259193,36540
USC00259475,13100
USC00260125,29820
USC00260150,37220
USC00260438,21220
USC00260718,37220
USC00260795,21220
USC00260800,21220
USC00260955,37220
USC00261071,29820
USC00261327,29820
USC00261371,29820
USC00261485,16180
USC00261740,21220
USC00262119,23820
USC00262189,21220
USC00262229,49080
USC00262243,29820
USC00262296,21220
USC00262394,49080
USC00262497,29820
USC00262570,21220
USC00262708,21220
USC00262780,21980
USC00262948,37220
USC00263090,39900
USC00263114,21220
USC00263205,23820
USC00263245,49080
USC00263316,29820
USC00263960,39900
USC00264016,21220
USC00264037,21220
USC00264039,21220
USC00264095,21220
USC00264236,49080
USC00264349,21980
USC00264391,21220
USC00264394,21220
USC00264439,29820
USC00264480,29820
USC00264527,49080
USC00264935,49080
USC00265132,21980
USC00265191,23820
USC00265352,21220
USC00265353,21220
USC00265400,29820
USC00265705,29820
USC00265722,21220
USC00265818,49080
USC00265846,29820
USC00265890,37220
USC00266005,49080
USC00266242,21220
USC00266691,29820
USC00266746,37220
USC00266791,39900
USC00267123,21220
USC00267188,21220
USC00267369,29820
USC00267612,39900
USC00267618,39900
USC00267620,37220
USC00267640,37220
USC00267690,21220
USC00267691,39900
USC00267697,39900
USC00267820,39900
USC00267908,37220
USC00267953,39900
USC00268160,37220
USC00268186,23820
USC00268346,21220
USC00268443,37220
USC00268588,29820
USC00268761,39900
USC00268822,39900
USC00268838,39900
USC00268988,21220
USC00269005,21220
USC00269072,21220
USC00269168,49080
USC00269229,39900
USC00270045,30150
USC00270681,30150
USC00270706,30150
USC00270913,18180
USC00272174,14460
USC00272302,31700
USC00272800,14460
USC00273024,28300
USC00273182,18180
USC00273415,30150
USC00273530,30150
USC00273626,14460
USC00273658,31700
USC00273850,30150
USC00274218,18180
USC00274234,31700
USC00274304,28300
USC00274399,28300
USC00274480,29060
USC00274734,30150
USC00275150,28300
USC00275211,31700
USC00275350,29060
USC00275412,31700
USC00275629,18180
USC00275703,31700
USC00275712,31700
USC00275868,30150
USC00276070,14460
USC00276550,28300
USC00276945,30150
USC00277253,14460
USC00277833,18180
USC00278856,28300
